代號,總成本,總損益(淨),獲利次數,損失次數,總交易次數,勝率%,平均報酬,平均持倉時間(日),平均帶寬
8234,1594,-11694,3,6,9,33.33,-0.02548888888888889,20.555555555555557,0.3324408659670093
8240,6003,-59353,6,13,19,31.58,-0.027805263157894736,13.68421052631579,0.25597454080583415
8255,17601,56099,10,15,25,40.0,0.024703999999999997,16.56,0.21710776851314392
8277,523,-4773,1,3,4,25.0,-0.0436,10.25,0.3598268169156959
8279,678,-14678,0,1,1,0.0,-0.116,31.0,0.29336972183892196
8284,0,0,0,0,0,0.0,,,
8289,1680,4920,9,7,16,56.25,0.01906875,18.75,0.1868451408030564
8291,654,-584,4,8,12,33.33,-0.018883333333333335,15.166666666666666,0.2443384407990332
8299,24329,-34829,10,11,21,47.62,-0.0067523809523809515,17.857142857142858,0.2658264482632172
8342,536,2964,1,1,2,50.0,0.028350000000000004,18.0,0.12019579098682087
8349,5138,-3888,6,6,12,50.0,-0.004449999999999998,22.916666666666668,0.12618118950172622
8354,339,-989,2,1,3,66.67,-0.014400000000000001,19.0,0.4252749649864001
8358,261,-2341,0,3,3,0.0,-0.06,11.333333333333334,0.20675465622750408
8383,1697,-247,4,5,9,44.44,-0.001522222222222221,23.555555555555557,0.20188576531142233
8390,1621,4279,4,4,8,50.0,0.017675,17.75,0.20619715869705355
8401,548,2702,3,1,4,75.0,0.030925,17.25,0.14566092222054522
8403,1740,-6190,1,7,8,12.5,-0.021725,21.125,0.19190703988603627
8409,1729,-6579,2,8,10,20.0,-0.0208,14.1,0.17303123773307222
8410,1586,4514,3,4,7,42.86,0.026914285714285707,10.857142857142858,0.27477588112285495
8415,358,1342,2,0,2,100.0,0.0238,25.5,0.1846756675600476
8416,7358,-33158,3,7,10,30.0,-0.02414,12.4,0.1970671871669245
8418,610,-1060,2,3,5,40.0,-0.014379999999999999,13.8,0.22994499967148158
8420,0,0,0,0,0,0.0,,,
8421,910,-800,5,6,11,45.45,-0.0038090909090909082,21.818181818181817,0.16046826106180745
8423,308,-2108,0,2,2,0.0,-0.0441,6.5,0.20192430416789753
8424,286,-5186,0,1,1,0.0,-0.099,28.0,0.08324109386385281
8426,2537,-17587,3,7,10,30.0,-0.03171,16.1,0.20486047758655773
8431,2281,23819,3,3,6,50.0,0.08068333333333333,19.166666666666668,0.22454281940295626
8432,1657,1943,2,2,4,50.0,0.005800000000000001,16.5,0.1582058264289241
8433,0,0,0,0,0,0.0,,,
8435,896,3904,2,1,3,66.67,0.0261,15.0,0.1295723841119613
8436,19945,-31645,7,6,13,53.85,0.011215384615384615,16.692307692307693,0.23667581048167777
8437,9028,-18528,6,3,9,66.67,-0.008644444444444444,14.777777777777779,0.20172655479000923
8440,0,0,0,0,0,0.0,,,
8444,4084,-2284,2,5,7,28.57,-0.008771428571428572,27.142857142857142,0.2614317452282375
8446,3506,-68406,1,5,6,16.67,-0.09661666666666667,15.333333333333334,0.2753384878544334
8450,1489,11911,2,2,4,50.0,0.04357500000000001,30.75,0.24482344579412302
8455,173,-773,0,1,1,0.0,-0.0258,12.0,0.08650252878323261
8472,389,-7689,0,1,1,0.0,-0.1068,13.0,0.39912016427978325
8476,447,2753,1,2,3,33.33,0.0095,24.0,0.22889527215319685
8477,255,-55,0,1,1,0.0,-0.0013,47.0,0.09479557725662602
8489,8401,26579,3,5,8,37.5,0.009437499999999998,25.75,0.20325366494594094
8905,1520,4830,11,6,17,64.71,0.02677058823529412,22.647058823529413,0.20441899109497144
8906,887,-2747,4,11,15,26.67,-0.019073333333333334,22.2,0.18266239079173316
8908,0,0,0,0,0,0.0,,,
8916,417,-567,3,3,6,50.0,-0.009150000000000004,14.666666666666666,0.13464113179210854
8917,0,0,0,0,0,0.0,,,
8921,383,-3193,0,6,6,0.0,-0.05971666666666666,9.333333333333334,0.14937148526776148
8923,87,713,1,0,1,100.0,0.0499,45.0,0.11194715895202534
8924,1249,-8199,2,7,9,22.22,-0.017444444444444446,17.333333333333332,0.24180574778450412
8927,0,0,0,0,0,0.0,,,
8928,1323,-5823,4,12,16,25.0,-0.021862499999999997,20.5,0.2158987533272898
8929,194,-934,0,4,4,0.0,-0.0846,16.75,0.21641209815136364
8930,459,-1809,1,5,6,16.67,-0.023683333333333334,13.0,0.1683577468705931
8931,233,67,1,2,3,33.33,0.0013000000000000002,28.0,0.2536759440145096
8932,1292,-2352,6,12,18,33.33,-0.013488888888888885,14.88888888888889,0.2037061951950122
8933,1934,-3154,9,15,24,37.5,-0.001108333333333335,21.0,0.22882454628007723
8935,620,-3110,4,6,10,40.0,0.011769999999999997,19.4,0.226974614546754
8936,3455,4415,8,15,23,34.78,0.014208695652173914,16.956521739130434,0.25846902027603774
8937,669,3681,4,2,6,66.67,0.04485,24.333333333333332,0.21331433853665369
8938,3707,12193,3,9,12,25.0,0.029550000000000007,19.166666666666668,0.20166246131399887
8941,8356,13034,8,13,21,38.1,0.03905714285714286,14.047619047619047,0.20724997263313152
8942,7703,-8653,8,16,24,33.33,0.012466666666666668,21.75,0.18593116631899895
9949,1397,-4147,5,7,12,41.67,-0.011591666666666665,18.5,0.18210688492348126
9950,1062,-7282,1,10,11,9.09,-0.03948181818181819,13.545454545454545,0.14112619929634582
9951,10048,-46998,6,11,17,35.29,-0.02919411764705883,15.764705882352942,0.2294024716890003
9960,1564,-13964,2,8,10,20.0,-0.027950000000000003,23.4,0.17730682140191484
9962,453,-3053,2,3,5,40.0,-0.008679999999999993,32.6,0.2699332817248411
8916A,0,0,0,0,0,0.0,,,
4148,4107,-31707,1,9,10,10.0,-0.0364,24.9,0.24313679311379904
6781,0,0,0,0,0,0.0,,,
6776,0,0,0,0,0,0.0,,,
2211,297,-3447,0,1,1,0.0,-0.0649,34.0,0.12400110670956788
6768,388,912,1,0,1,100.0,0.0139,14.0,0.22064322869974107
3357,120,-120,0,1,1,0.0,-0.0059,5.0,0.22896194290931104
6741,3622,-54622,0,3,3,0.0,-0.06949999999999999,10.666666666666666,0.43974035867791517
2250,1763,-24763,0,2,2,0.0,-0.0733,8.5,0.38571954341908854
5236,676,-7176,0,1,1,0.0,-0.0596,4.0,0.212637808339472
1522A,0,0,0,0,0,0.0,,,
6684,1436,-15836,0,2,2,0.0,-0.0587,7.0,0.39950221607458547
2753,752,7748,1,0,1,100.0,0.0635,32.0,0.08543063027196074
2348A,0,0,0,0,0,0.0,,,
6790,0,0,0,0,0,0.0,,,
6788,1848,10152,1,1,2,50.0,0.023400000000000004,22.5,0.38989752162269253
2947,0,0,0,0,0,0.0,,,
4440,248,-2098,0,1,1,0.0,-0.0478,25.0,0.18568079936348747
5222,108,-748,0,1,1,0.0,-0.0397,4.0,0.14155182273166145
2881C,0,0,0,0,0,0.0,,,
6761,768,-10268,0,1,1,0.0,-0.0741,7.0,0.3487933019035485
6806,0,0,0,0,0,0.0,,,
2945,0,0,0,0,0,0.0,,,
6770,0,0,0,0,0,0.0,,,
6792,0,0,0,0,0,0.0,,,
4770,1392,-21392,0,1,1,0.0,-0.0846,6.0,0.11109846225817432
2883B,0,0,0,0,0,0.0,,,
6691,2097,8403,1,1,2,50.0,0.023,13.0,0.182646345501288
3592,1963,2437,1,2,3,33.33,0.05526666666666666,24.666666666666668,0.2853239188242423
6719,0,0,0,0,0,0.0,,,
2756,0,0,0,0,0,0.0,,,
5244,138,162,1,0,1,100.0,0.0069,17.0,0.12366506906798214
6693,0,0,0,0,0,0.0,,,
8112A,0,0,0,0,0,0.0,,,
8438,0,0,0,0,0,0.0,,,
6829,0,0,0,0,0,0.0,,,
4923,0,0,0,0,0,0.0,,,
6763,0,0,0,0,0,0.0,,,
4558,0,0,0,0,0,0.0,,,
3349,0,0,0,0,0,0.0,,,
6804,0,0,0,0,0,0.0,,,
4768,0,0,0,0,0,0.0,,,
6807,0,0,0,0,0,0.0,,,
6721,0,0,0,0,0,0.0,,,
6735,0,0,0,0,0,0.0,,,
4583,0,0,0,0,0,0.0,,,
6799,0,0,0,0,0,0.0,,,
6585,350,-350,0,1,1,0.0,-0.0058,2.0,0.10524174447585866
5228,466,-2936,0,3,3,0.0,-0.034833333333333334,6.333333333333333,0.1409295954227522
6546,792,-7332,0,2,2,0.0,-0.0532,4.0,0.4437981269730178
6796,0,0,0,0,0,0.0,,,
6550,519,-9859,0,2,2,0.0,-0.13635,13.0,0.14744863111917728
4577,0,0,0,0,0,0.0,,,
6789,0,0,0,0,0,0.0,,,
6823,0,0,0,0,0,0.0,,,
